WORK_ORD_NO,WORK_ORD_STATUS,WORK_ORD_STATUS,WORK_ORD_COMPLETION_DT,WORK_ORD_CLOSE_DT,JOB_EFFECTIVE_DT,ACT_NO,GRP_ID,STATUS_CD,EXECUTED_DT,LAST_UPDATE_ID,LAST_UPDATE_DT
ZFJ7868008,4,Closed,2023-10-03 15:48:55,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:24
ZFJ7868009,4,Closed,2023-10-03 15:51:49,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:44
ZFJ7868010,4,Closed,2023-10-03 15:48:49,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:48
ZFJ7868011,4,Closed,2023-10-03 15:48:54,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:24
ZFJ8448001,4,Closed,2023-09-15 12:10:00,2023-09-15 18:01:10,2023-06-19 11:30:00,0,GACY,COM,,marliana,2023-09-15 12:09:59
ZFJ8448001,4,Closed,2023-09-15 12:10:00,2023-09-15 18:01:10,2023-06-19 11:30:00,1,EXVM2,COM,,ktte,2023-06-28 10:55:07
ZFJ8448001,4,Closed,2023-09-15 12:10:00,2023-09-15 18:01:10,2023-06-19 11:30:00,2,EXAM4,COM,2023-06-28 09:39:02,P1309993,2023-06-28 09:44:36
ZFJ9141001,4,Closed,2023-10-03 15:52:10,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:04
ZFJ9141002,4,Closed,2023-10-03 15:48:34,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:29
ZFJ9141003,4,Closed,2023-10-03 15:51:50,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:44
ZFJ9141004,4,Closed,2023-10-03 15:52:25,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:41
ZFJ9141005,4,Closed,2023-10-03 15:48:25,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:19
ZFJ9290001,4,Closed,2023-10-03 15:48:29,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:25
ZFJ9290002,4,Closed,2023-10-03 15:48:54,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:39
ZFJ9290003,4,Closed,2023-10-03 15:48:39,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:34
ZFJ9290004,4,Closed,2023-10-03 15:51:55,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:53
ZFJ9290005,4,Closed,2023-10-03 15:48:19,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:17
ZFJ9600001,4,Closed,2023-10-03 15:52:25,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:49
ZFJ9600002,4,Closed,2023-10-03 15:48:39,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:37
ZFJ9600003,4,Closed,2023-10-03 15:49:04,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:33
ZFJ9600004,4,Closed,2023-10-03 15:51:49,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:46
ZFJ9600005,4,Closed,2023-10-03 15:48:20,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:18
ZFJ9643018,4,Closed,2023-06-28 16:55:27,2023-06-28 18:01:24,2023-06-22 12:15:00,0,EXIP1,COM,,pgchoo,2023-06-28 16:55:19
ZFJ9644001,4,Closed,2023-10-03 15:49:04,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:25
ZFJ9644002,4,Closed,2023-10-03 15:51:59,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:56
ZFJ9644003,4,Closed,2023-10-03 15:48:51,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:39
ZFJ9644005,4,Closed,2023-10-03 15:48:30,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:28
ZFJ9644006,4,Closed,2023-10-03 15:49:00,2023-10-04 12:01:18,2023-05-31 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:14
ZFJ9777001,4,Closed,2023-10-03 15:48:25,2023-10-03 18:01:18,2023-06-26 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:19
ZFK2413001,4,Closed,2023-10-03 15:52:09,2023-10-03 18:01:11,2023-06-23 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:04
ZFK4601001,4,Closed,2023-10-03 15:48:51,2023-10-03 18:01:14,2023-06-27 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:43
ZFK5707002,4,Closed,2023-06-06 00:00:00,2023-10-03 18:01:22,2023-06-06 00:00:00,0,EXSXSCP2,COM,,REQ0316340,2023-10-03 15:48:15
ZFK5707002,4,Closed,2023-06-06 00:00:00,2023-10-03 18:01:22,2023-06-06 00:00:00,1,EXGL4,COM,2023-06-28 17:18:37,p1309860,2023-06-28 17:26:50
ZFK5707002,4,Closed,2023-06-06 00:00:00,2023-10-03 18:01:22,2023-06-06 00:00:00,2,EXGL2,COM,,p1309860,2023-06-28 17:29:53
ZFK6250020,4,Closed,2023-10-03 15:48:30,2023-10-03 18:01:10,2023-06-27 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:24
ZFK6250021,4,Closed,2023-10-03 15:48:40,2023-10-03 18:01:10,2023-06-27 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:38
ZFK6250022,4,Closed,2023-10-03 15:52:26,2023-10-03 18:01:10,2023-06-27 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:35
ZFK6250023,4,Closed,2023-10-03 15:52:20,2023-10-03 18:01:10,2023-06-27 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:35
ZFK6653007,4,Closed,2023-10-03 15:51:51,2023-10-04 12:01:17,2023-06-27 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:47
ZFK9277027,2,Submitted,,,,0,EXSHLR1,RDY,,OM_AUTO_ALLOC,2023-07-03 16:55:40
ZFL3933001,4,Closed,2023-10-03 15:51:46,2023-10-03 18:01:17,2023-06-29 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:38
ZFL3934001,4,Closed,2023-10-03 15:51:50,2023-10-03 18:01:17,2023-06-29 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:44
ZFL4640001,6,Pending Cancellation,,,,0,EXPAN_DNHE,COM,,saleeann,2023-09-26 10:13:46
ZFL4640001,6,Pending Cancellation,,,,1,MHSKC,CAN,,OM_JOB_SERVER,2023-09-25 14:33:45
ZFL4640001,6,Pending Cancellation,,,,2,FRMS_FULL,CAN,,OM_JOB_SERVER,2023-09-25 14:33:45
ZFL4640001,6,Pending Cancellation,,,,3,FRMS_HALF,CAN,,OM_JOB_SERVER,2023-09-25 14:33:45
ZFL5160002,4,Closed,2023-10-03 15:48:51,2023-10-03 18:01:30,2023-06-01 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:47
ZFL7607012,4,Closed,2023-09-21 10:24:55,2023-09-21 12:01:24,2023-01-01 00:00:00,0,SDE_TP,COM,,P4001739,2023-09-21 10:24:53
ZFL7607013,4,Closed,2023-09-22 07:26:19,2023-09-22 12:01:19,2023-01-01 00:00:00,0,ISS_EMC,COM,,khalip,2023-09-22 07:26:03
ZFL7607013,4,Closed,2023-09-22 07:26:19,2023-09-22 12:01:19,2023-01-01 00:00:00,1,FRMS_FULL,COM,,OM_JOB_SERVER,2023-09-22 07:26:07
ZFL7607013,4,Closed,2023-09-22 07:26:19,2023-09-22 12:01:19,2023-01-01 00:00:00,2,BATCH_DCI,COM,,OM_JOB_SERVER,2023-09-22 07:26:19
ZFN1143001,4,Closed,2023-10-03 15:52:14,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:03
ZFN1143003,4,Closed,2023-10-03 15:52:10,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:04
ZFN1143004,4,Closed,2023-10-03 15:48:21,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:14
ZFN1143005,4,Closed,2023-10-03 15:49:14,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:37
ZFN1143006,4,Closed,2023-10-03 15:52:20,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:39
ZFN1143007,4,Closed,2023-10-03 15:48:29,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:24
ZFN1143009,4,Closed,2023-10-03 15:48:25,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:20
ZFN1143010,4,Closed,2023-10-03 15:48:56,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:15
ZFN1143011,4,Closed,2023-10-03 15:48:50,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:39
ZFN1143012,4,Closed,2023-10-03 15:49:01,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:37
ZFN1143013,4,Closed,2023-10-03 15:51:55,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:53
ZFN1143014,4,Closed,2023-10-03 15:51:41,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:35
ZFN1143015,4,Closed,2023-10-03 15:51:39,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:38
ZFN1143016,4,Closed,2023-10-03 15:51:49,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:44
ZFN1143017,4,Closed,2023-10-03 15:48:39,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:34
ZFN1143018,4,Closed,2023-10-03 15:48:45,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:43
ZFN1143019,4,Closed,2023-10-03 15:52:11,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:54
ZFN1143020,4,Closed,2023-10-03 15:51:46,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:34
ZFN1143021,4,Closed,2023-10-03 15:51:50,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:48
ZFN1143022,4,Closed,2023-10-03 15:51:59,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:54
ZFN1319001,4,Closed,2023-10-03 15:48:45,2023-10-03 18:01:17,2023-06-07 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:42
ZFN1319026,4,Closed,2023-07-20 16:23:51,2023-07-20 18:01:21,2023-06-07 15:00:00,0,EXIP1,COM,,kongjiajun,2023-07-20 16:23:25
ZFN1874001,4,Closed,2023-07-04 09:37:12,2023-09-15 18:01:22,2023-06-19 00:00:00,0,EXSHLR1,COM,,p1310141,2023-07-04 09:36:41
ZFN2017003,4,Closed,2023-10-03 15:52:05,2023-10-03 18:01:37,2023-06-28 10:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:03
ZFN3348001,4,Closed,2023-09-22 07:26:34,2023-09-22 12:01:13,2023-06-30 00:00:00,0,FRMS_HALF,COM,,OM_JOB_SERVER,2023-07-04 17:30:59
ZFN3348001,4,Closed,2023-09-22 07:26:34,2023-09-22 12:01:13,2023-06-30 00:00:00,1,ISS_EMC,COM,,khalip,2023-09-22 07:26:18
ZFN3348001,4,Closed,2023-09-22 07:26:34,2023-09-22 12:01:13,2023-06-30 00:00:00,2,FRMS_FULL,COM,,OM_JOB_SERVER,2023-09-22 07:26:22
ZFN3348001,4,Closed,2023-09-22 07:26:34,2023-09-22 12:01:13,2023-06-30 00:00:00,3,BATCH_DCI,COM,,OM_JOB_SERVER,2023-09-22 07:26:34
ZFN3348002,4,Closed,2023-09-22 07:26:49,2023-09-22 12:01:13,2023-06-30 00:00:00,0,FRMS_HALF,COM,,OM_AUTO_ALLOC,2023-07-04 17:31:16
ZFN3348002,4,Closed,2023-09-22 07:26:49,2023-09-22 12:01:13,2023-06-30 00:00:00,1,ISS_EMC,COM,,khalip,2023-09-22 07:26:30
ZFN3348002,4,Closed,2023-09-22 07:26:49,2023-09-22 12:01:13,2023-06-30 00:00:00,2,FRMS_FULL,COM,,OM_JOB_SERVER,2023-09-22 07:26:37
ZFN3348002,4,Closed,2023-09-22 07:26:49,2023-09-22 12:01:13,2023-06-30 00:00:00,3,BATCH_DCI,COM,,OM_JOB_SERVER,2023-09-22 07:26:49
ZFN3442010,4,Closed,2023-10-03 15:52:24,2023-10-03 18:01:20,2023-04-10 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:57
ZFN3442011,4,Closed,2023-10-03 15:51:44,2023-10-03 18:01:20,2023-04-10 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:39
ZFN3442012,4,Closed,2023-10-03 15:49:11,2023-10-03 18:01:20,2023-04-10 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:29
ZFN3442013,4,Closed,2023-10-03 15:51:40,2023-10-03 18:01:20,2023-04-10 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:38
ZFN3442014,4,Closed,2023-10-03 15:52:05,2023-10-03 18:01:20,2023-04-10 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:00
ZFN3442015,4,Closed,2023-10-03 15:52:25,2023-10-03 18:01:20,2023-04-10 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:03
ZFN3442016,4,Closed,2023-10-03 15:51:54,2023-10-03 18:01:20,2023-04-10 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:49
ZFN3442017,4,Closed,2023-10-03 15:51:41,2023-10-03 18:01:20,2023-04-10 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:34
ZFN3442018,4,Closed,2023-10-03 15:52:05,2023-10-03 18:01:20,2023-04-10 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:59
ZFN9214002,4,Closed,2023-10-03 15:51:44,2023-10-03 18:01:11,2023-06-30 10:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:39
ZFN9214006,4,Closed,2023-10-03 15:48:54,2023-10-03 18:01:11,2023-06-30 10:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:33
ZFN9217001,4,Closed,2023-10-03 15:51:45,2023-10-03 18:01:19,2023-05-17 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:39
ZFN9217002,4,Closed,2023-10-03 15:51:49,2023-10-03 18:01:19,2023-05-17 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:46
ZFN9217003,4,Closed,2023-10-03 15:52:20,2023-10-03 18:01:19,2023-05-17 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:08
ZFN9217004,4,Closed,2023-10-03 15:48:45,2023-10-03 18:01:19,2023-05-17 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:42
ZFN9217005,4,Closed,2023-10-03 15:52:14,2023-10-03 18:01:19,2023-05-17 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:46
ZFN9217006,4,Closed,2023-10-03 15:48:26,2023-10-03 18:01:19,2023-05-17 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:22
ZFN9217007,4,Closed,2023-10-03 15:48:30,2023-10-03 18:01:19,2023-05-17 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:25
ZFN9217008,4,Closed,2023-10-03 15:49:14,2023-10-03 18:01:19,2023-05-17 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:34
ZFN9217009,4,Closed,2023-10-03 15:48:24,2023-10-03 18:01:19,2023-05-17 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:22
ZFN9217010,4,Closed,2023-10-03 15:49:11,2023-10-03 18:01:20,2023-05-17 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:45
ZFN9217012,4,Closed,2023-10-03 15:48:25,2023-10-03 18:01:20,2023-05-17 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:23
ZFN9218001,4,Closed,2023-10-03 15:52:25,2023-10-03 18:01:17,2023-06-28 10:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:59
ZFN9344003,4,Closed,2023-09-22 07:27:29,2023-09-22 12:01:23,2023-06-19 00:00:00,0,FRMS_HALF,COM,,OM_AUTO_ALLOC,2023-07-06 12:11:27
ZFN9344003,4,Closed,2023-09-22 07:27:29,2023-09-22 12:01:23,2023-06-19 00:00:00,1,ISS_EMC,COM,,khalip,2023-09-22 07:27:10
ZFN9344003,4,Closed,2023-09-22 07:27:29,2023-09-22 12:01:23,2023-06-19 00:00:00,2,GSDT632,COM,,CP793143,2023-07-13 17:28:05
ZFN9344003,4,Closed,2023-09-22 07:27:29,2023-09-22 12:01:23,2023-06-19 00:00:00,3,FRMS_FULL,COM,,OM_JOB_SERVER,2023-09-22 07:27:18
ZFN9344003,4,Closed,2023-09-22 07:27:29,2023-09-22 12:01:23,2023-06-19 00:00:00,4,FRMS_FULL,COM,,OM_JOB_SERVER,2023-09-22 07:27:19
ZFN9344003,4,Closed,2023-09-22 07:27:29,2023-09-22 12:01:23,2023-06-19 00:00:00,5,BATCH_DCI,COM,,OM_JOB_SERVER,2023-09-22 07:27:29
ZFN9344005,4,Closed,2023-09-22 07:27:44,2023-09-22 12:01:23,2023-06-19 00:00:00,0,FRMS_HALF,COM,,OM_JOB_SERVER,2023-07-06 12:06:54
ZFN9344005,4,Closed,2023-09-22 07:27:44,2023-09-22 12:01:23,2023-06-19 00:00:00,1,ISS_EMC,COM,,khalip,2023-09-22 07:27:23
ZFN9344005,4,Closed,2023-09-22 07:27:44,2023-09-22 12:01:23,2023-06-19 00:00:00,2,GSDT632,COM,,CP793143,2023-07-13 17:30:27
ZFN9344005,4,Closed,2023-09-22 07:27:44,2023-09-22 12:01:23,2023-06-19 00:00:00,3,FRMS_FULL,COM,,OM_JOB_SERVER,2023-09-22 07:27:28
ZFN9344005,4,Closed,2023-09-22 07:27:44,2023-09-22 12:01:23,2023-06-19 00:00:00,4,FRMS_FULL,COM,,OM_JOB_SERVER,2023-09-22 07:27:29
ZFN9344005,4,Closed,2023-09-22 07:27:44,2023-09-22 12:01:23,2023-06-19 00:00:00,5,BATCH_DCI,COM,,OM_JOB_SERVER,2023-09-22 07:27:44
ZFO0277001,4,Closed,2023-10-03 15:48:50,2023-10-03 18:01:20,2023-04-03 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:43
ZFO0277002,4,Closed,2023-10-03 15:51:35,2023-10-03 18:01:20,2023-04-03 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:30
ZFO0359001,4,Closed,2023-10-03 15:48:35,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:32
ZFO0359002,4,Closed,2023-10-03 15:52:29,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:00
ZFO0359003,4,Closed,2023-10-03 15:52:10,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:06
ZFO0359004,4,Closed,2023-10-03 15:52:09,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:04
ZFO0359005,4,Closed,2023-10-03 15:48:49,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:48
ZFO0359006,4,Closed,2023-10-03 15:52:16,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:46
ZFO0359007,4,Closed,2023-10-03 15:48:39,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:34
ZFO0359008,4,Closed,2023-10-03 15:52:15,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:36
ZFO0359009,4,Closed,2023-10-03 15:48:39,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:37
ZFO0359010,4,Closed,2023-10-03 15:48:44,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:42
ZFO0359011,4,Closed,2023-10-03 15:51:59,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:56
ZFO0359012,4,Closed,2023-10-03 15:52:20,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:44
ZFO0359013,4,Closed,2023-10-03 15:48:49,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:48
ZFO0359014,4,Closed,2023-10-03 15:52:14,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:08
ZFO0359015,4,Closed,2023-10-03 15:51:50,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:48
ZFO0359016,4,Closed,2023-10-03 15:52:05,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:03
ZFO0359017,4,Closed,2023-10-03 15:52:04,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:52:03
ZFO0359018,4,Closed,2023-10-03 15:51:59,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:56
ZFO0359019,4,Closed,2023-10-03 15:52:16,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:50
ZFO0359020,4,Closed,2023-10-03 15:51:51,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:44
ZFO0359021,4,Closed,2023-10-03 15:52:15,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:34
ZFO0359022,4,Closed,2023-10-03 15:48:29,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:27
ZFO0359023,4,Closed,2023-10-03 15:52:24,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:56
ZFO0359024,4,Closed,2023-10-03 15:52:20,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:31
ZFO0359025,4,Closed,2023-10-03 15:52:15,2023-10-04 12:01:14,2023-06-15 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:46
ZFO4701001,4,Closed,2023-10-03 15:48:39,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:34
ZFO4701002,4,Closed,2023-10-03 15:51:49,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:44
ZFO4701003,4,Closed,2023-10-03 15:48:45,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:39
ZFO4701004,4,Closed,2023-10-03 15:48:39,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:34
ZFO4701005,4,Closed,2023-10-03 15:51:44,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:43
ZFO4701006,4,Closed,2023-10-03 15:51:50,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:44
ZFO4701007,4,Closed,2023-10-03 15:48:50,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:48
ZFO4701008,4,Closed,2023-10-03 15:48:54,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:34
ZFO4701009,4,Closed,2023-10-03 15:48:54,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:18
ZFO4701010,4,Closed,2023-10-03 15:48:29,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:28
ZFO4701011,4,Closed,2023-10-03 15:48:24,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:48:22
ZFO4701012,4,Closed,2023-10-03 15:51:44,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:43
ZFO4701013,4,Closed,2023-10-03 15:51:29,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:28
ZFO4701014,4,Closed,2023-10-03 15:51:50,2023-10-04 12:01:19,2023-06-16 00:00:00,0,EXSHLR1,COM,,REQ0316340,2023-10-03 15:51:48
